0 	0 	0 	0 	-0.0123837 	-1.12026e-11 	0
1.001e-05 	0 	0 	0 	-0.0123837 	-1.14927e-11 	0
2.002e-05 	0 	0 	0 	-0.0123837 	-1.17829e-11 	0
3.003e-05 	0 	0 	0 	-0.0123837 	-1.20731e-11 	0
4.004e-05 	0 	0 	0 	-0.0123837 	-1.23633e-11 	0
5.00501e-05 	0 	0 	0 	-0.0123837 	-1.26534e-11 	0
6.00601e-05 	0 	0 	0 	-0.0123837 	-1.29436e-11 	0
7.00701e-05 	0 	0 	0 	-0.0123837 	-1.32338e-11 	0
8.00801e-05 	0 	0 	0 	-0.0123837 	-1.35239e-11 	0
9.00901e-05 	0 	0 	0 	-0.0123837 	-1.38141e-11 	0
0.0001001 	0 	0 	0 	-0.0123837 	-1.41043e-11 	0
0.00011011 	0 	0 	0 	-0.0123837 	-1.43944e-11 	0
0.00012012 	0 	0 	0 	-0.0123837 	-1.46846e-11 	0
0.00013013 	0 	0 	0 	-0.0123837 	-1.49748e-11 	0
0.00014014 	0 	0 	0 	-0.0123837 	-1.52649e-11 	0
0.00015015 	0 	0 	0 	-0.0123837 	-1.55551e-11 	0
0.00016016 	0 	0 	0 	-0.0123837 	-1.58453e-11 	0
0.00017017 	0 	0 	0 	-0.0123837 	-1.61354e-11 	0
0.00018018 	0 	0 	0 	-0.0123837 	-1.64256e-11 	0
0.00019019 	0 	0 	0 	-0.0123837 	-1.67158e-11 	0
0.0002002 	0 	0 	0 	-0.0123837 	-1.70059e-11 	0
0.00021021 	0 	0 	0 	-0.0123837 	-1.72961e-11 	0
0.00022022 	0 	0 	0 	-0.0123837 	-1.75863e-11 	0
0.00023023 	0 	0 	0 	-0.0123837 	-1.78764e-11 	0
0.00024024 	0 	0 	0 	-0.0123837 	-1.81666e-11 	0
0.00025025 	0 	0 	0 	-0.0123837 	-1.84568e-11 	0
0.00026026 	0 	0 	0 	-0.0123837 	-1.87469e-11 	0
0.00027027 	0 	0 	0 	-0.0123837 	-1.90371e-11 	0
0.00028028 	0 	0 	0 	-0.0123837 	-1.93273e-11 	0
0.00029029 	0 	0 	0 	-0.0123837 	-1.96174e-11 	0
0.0003003 	0 	0 	0 	-0.0123837 	-1.99076e-11 	0
0.00031031 	0 	0 	0 	-0.0123837 	-2.01978e-11 	0
0.00032032 	0 	0 	0 	-0.0123837 	-2.04879e-11 	0
0.00033033 	0 	0 	0 	-0.0123837 	-2.07781e-11 	0
0.00034034 	0 	0 	0 	-0.0123837 	-2.10683e-11 	0
0.00035035 	0 	0 	0 	-0.0123837 	-2.13584e-11 	0
0.00036036 	0 	0 	0 	-0.0123837 	-2.16486e-11 	0
0.00037037 	0 	0 	0 	-0.0123837 	-2.19388e-11 	0
0.00038038 	0 	0 	0 	-0.0123837 	-2.22289e-11 	0
0.00039039 	0 	0 	0 	-0.0123837 	-2.25191e-11 	0
0.0004004 	0 	0 	0 	-0.0123837 	-2.28093e-11 	0
0.00041041 	0 	0 	0 	-0.0123837 	-2.30995e-11 	0
0.00042042 	0 	0 	0 	-0.0123837 	-2.33896e-11 	0
0.00043043 	0 	0 	0 	-0.0123837 	-2.36798e-11 	0
0.00044044 	0 	0 	0 	-0.0123837 	-2.397e-11 	0
0.00045045 	0 	0 	0 	-0.0123837 	-2.42601e-11 	0
0.00046046 	0 	0 	0 	-0.0123837 	-2.45503e-11 	0
0.00047047 	0 	0 	0 	-0.0123837 	-2.48405e-11 	0
0.00048048 	0 	0 	0 	-0.0123837 	-2.51306e-11 	0
0.00049049 	0 	0 	0 	-0.0123837 	-2.54208e-11 	0
0.000500501 	0 	0 	0 	-0.0123837 	-2.56913e-11 	0
0.000510511 	0 	0 	0 	-0.0123837 	-2.55886e-11 	0
0.000520521 	0 	0 	0 	-0.0123837 	-2.54859e-11 	0
0.000530531 	0 	0 	0 	-0.0123837 	-2.53832e-11 	0
0.000540541 	0 	0 	0 	-0.0123837 	-2.52804e-11 	0
0.000550551 	0 	0 	0 	-0.0123837 	-2.51777e-11 	0
0.000560561 	0 	0 	0 	-0.0123837 	-2.5075e-11 	0
0.000570571 	0 	0 	0 	-0.0123837 	-2.49723e-11 	0
0.000580581 	0 	0 	0 	-0.0123837 	-2.48695e-11 	0
0.000590591 	0 	0 	0 	-0.0123837 	-2.47668e-11 	0
0.000600601 	0 	0 	0 	-0.0123837 	-2.46641e-11 	0
0.000610611 	0 	0 	0 	-0.0123837 	-2.45614e-11 	0
0.000620621 	0 	0 	0 	-0.0123837 	-2.44587e-11 	0
0.000630631 	0 	0 	0 	-0.0123837 	-2.43559e-11 	0
0.000640641 	0 	0 	0 	-0.0123837 	-2.42532e-11 	0
0.000650651 	0 	0 	0 	-0.0123837 	-2.41505e-11 	0
0.000660661 	0 	0 	0 	-0.0123837 	-2.40478e-11 	0
0.000670671 	0 	0 	0 	-0.0123837 	-2.39451e-11 	0
0.000680681 	0 	0 	0 	-0.0123837 	-2.38423e-11 	0
0.000690691 	0 	0 	0 	-0.0123837 	-2.37396e-11 	0
0.000700701 	0 	0 	0 	-0.0123837 	-2.36369e-11 	0
0.000710711 	0 	0 	0 	-0.0123837 	-2.35342e-11 	0
0.000720721 	0 	0 	0 	-0.0123837 	-2.34315e-11 	0
0.000730731 	0 	0 	0 	-0.0123837 	-2.33287e-11 	0
0.000740741 	0 	0 	0 	-0.0123837 	-2.3226e-11 	0
0.000750751 	0 	0 	0 	-0.0123837 	-2.31233e-11 	0
0.000760761 	0 	0 	0 	-0.0123837 	-2.30206e-11 	0
0.000770771 	0 	0 	0 	-0.0123837 	-2.29179e-11 	0
0.000780781 	0 	0 	0 	-0.0123837 	-2.28151e-11 	0
0.000790791 	0 	0 	0 	-0.0123837 	-2.27124e-11 	0
0.000800801 	0 	0 	0 	-0.0123837 	-2.26097e-11 	0
0.000810811 	0 	0 	0 	-0.0123837 	-2.2507e-11 	0
0.000820821 	0 	0 	0 	-0.0123837 	-2.24043e-11 	0
0.000830831 	0 	0 	0 	-0.0123837 	-2.23015e-11 	0
0.000840841 	0 	0 	0 	-0.0123837 	-2.21988e-11 	0
0.000850851 	0 	0 	0 	-0.0123837 	-2.20961e-11 	0
0.000860861 	0 	0 	0 	-0.0123837 	-2.19934e-11 	0
0.000870871 	0 	0 	0 	-0.0123837 	-2.18906e-11 	0
0.000880881 	0 	0 	0 	-0.0123837 	-2.17879e-11 	0
0.000890891 	0 	0 	0 	-0.0123837 	-2.16852e-11 	0
0.000900901 	0 	0 	0 	-0.0123837 	-2.15825e-11 	0
0.000910911 	0 	0 	0 	-0.0123837 	-2.14798e-11 	0
0.000920921 	0 	0 	0 	-0.0123837 	-2.1377e-11 	0
0.000930931 	0 	0 	0 	-0.0123837 	-2.12743e-11 	0
0.000940941 	0 	0 	0 	-0.0123837 	-2.11716e-11 	0
0.000950951 	0 	0 	0 	-0.0123837 	-2.10689e-11 	0
0.000960961 	0 	0 	0 	-0.0123837 	-2.09662e-11 	0
0.000970971 	0 	0 	0 	-0.0123837 	-2.08634e-11 	0
0.000980981 	0 	0 	0 	-0.0123837 	-2.07607e-11 	0
0.000990991 	0 	0 	0 	-0.0123837 	-2.0658e-11 	0
0.001001 	0 	0 	0 	-0.0123837 	-2.05553e-11 	0
0.00101101 	0 	0 	0 	-0.0123837 	-2.04531e-11 	0
0.00102102 	0 	0 	0 	-0.0123837 	-2.03509e-11 	0
